sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_28d,timeframe_14d
female,all,CH01,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,851116,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH02,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,959124,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH03,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,594574,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH04,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,779124,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH05,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,594114,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH06,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,409493,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH07,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,180156,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH01,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH02,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH03,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH04,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH05,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH06,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH07,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH01,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,818492,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH02,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,936569,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH03,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,587202,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH04,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,774299,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH05,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,598955,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH06,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,416252,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH07,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,170830,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH01,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,851116,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH02,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,959124,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH03,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,594574,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH04,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,779124,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH05,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,594114,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH06,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,409493,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH07,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,180156,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH01,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH02,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH03,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH04,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH05,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH06,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH07,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH01,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,818492,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH02,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,936569,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH03,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,587202,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH04,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,774299,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH05,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,598955,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH06,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,416252,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH07,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,170830,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH01,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,851116,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH02,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,959124,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH03,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,594574,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH04,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,779124,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH05,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,594114,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH06,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,409493,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH07,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,180156,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH01,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH02,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH03,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH04,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH05,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH06,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH07,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH01,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,818492,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH02,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,936569,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH03,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,587202,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH04,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,774299,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH05,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,598955,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH06,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,416252,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH07,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,170830,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH01,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,851116,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH02,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,959124,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH03,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,594574,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH04,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,779124,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH05,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,594114,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH06,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,409493,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH07,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,180156,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH01,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH02,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH03,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH04,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH05,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH06,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH07,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH01,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,818492,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH02,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,936569,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH03,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,587202,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH04,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,774299,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH05,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,598955,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH06,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,416252,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH07,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,170830,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH01,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,851116,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH02,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,959124,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH03,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,594574,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH04,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,779124,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH05,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,594114,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH06,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,409493,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH07,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,180156,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH01,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH02,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH03,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH04,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH05,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH06,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH07,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH01,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,818492,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-14,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH02,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,936569,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-14,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH03,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,587202,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-14,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH04,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,774299,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-14,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH05,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,598955,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2020-14,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
